model,case_id,trace_id,base_is_correct,n_sentences,n_boundaries,vocabulary_size,converge_boundary_tvd,converge_token_frac_tvd,tvd_max_first,tvd_max_at_convergence,tvd_median_first
deepseek-r1-distill-qwen-1.5b,b1e9764076e3a29c4c3c4738b878b57a,e681dd153d4c9bac14741403ee7a43208209f95e535b9f26bc636e6e1be0afaf,False,10,11,28,3,0.22310756972111553,0.823529411764706,0.05882352941176471,0.8235294117647058
deepseek-r1-distill-qwen-1.5b,b456600e51f08dfb7754936792b3800e,e893756dbf3f11475a4a35d9f6910f24a946c5479372eab6d2550b0a0c6c8c1a,True,17,18,57,16,0.900709219858156,0.9999999999999998,0.14999999999999997,0.5263157894736841
deepseek-r1-distill-qwen-1.5b,b456600e51f08dfb7754936792b3800e,416c5f89c3016f5f61fa108da25b8cbc24a87e563fad21557c67f70eef00486d,False,16,17,34,9,0.5807692307692308,0.9473684210526315,0.050000000000000024,0.8171052631578946
deepseek-r1-distill-qwen-1.5b,b9e317df6f71d14e177013c57587becf,2124a2d9464abe3b08a456d57e1ac007fbe4b370bd6ba0938afff1f0e986bc06,True,12,13,42,11,0.9090909090909091,0.8473684210526315,0.0,0.7130116959064328
deepseek-r1-distill-qwen-1.5b,b9e317df6f71d14e177013c57587becf,1fbe39f4df7ed8f9c951ce99aa1ff7a87ec701a418c0d201a93c93a2c363e82f,False,12,13,35,5,0.39933993399339934,0.6000000000000002,0.16666666666666663,0.45000000000000007
deepseek-r1-distill-qwen-1.5b,bcac057435ccb3a54effa545db18a3d1,66ec359a894190e9f93c93238ff6c45f1b3474be7065941a501d582377f5287e,True,16,17,90,13,0.8435517970401691,0.9999999999999998,0.15000000000000002,0.9223684210526313
deepseek-r1-distill-qwen-1.5b,bcac057435ccb3a54effa545db18a3d1,6b29b99cf7808f9bf3e157bf6d638c577363706382846b84032e46c306e25b83,False,14,15,85,7,0.41534391534391535,0.9999999999999997,0.09999999999999998,0.9749999999999996
deepseek-r1-distill-qwen-1.5b,beea037b8f8cec59caa352ec11f501da,61f0d9c33055ff20bbe31192c05515847709bfdb0765caa20d6848a3179f936c,True,17,18,69,10,0.5376884422110553,1.0000000000000002,0.14999999999999997,0.9473684210526317
deepseek-r1-distill-qwen-1.5b,bf8e15580571e5c3976117c303cf144e,15dfa87102e8e2c566ed0f9603d7a0448011278af872bc95254c01a6ef10d486,True,16,17,98,11,0.7113095238095238,0.9999999999999996,0.0,0.8723684210526315
deepseek-r1-distill-qwen-1.5b,c13ba1d468ea408964a3ccd245638056,21f02bee8a91053ed09b1bf31948601e3003e959d829113ee7b7c56c963602b5,True,7,8,54,6,0.8809523809523809,0.9000000000000005,0.10526315789473684,0.8473684210526315
deepseek-r1-distill-qwen-1.5b,c13ba1d468ea408964a3ccd245638056,15081f40f25c49c93d63e975b503e72c6e26c7c37e4ad933ffd3aa5a17d7d8f3,False,14,15,105,13,0.9429657794676806,1.0,0.19999999999999998,0.9473684210526312
deepseek-r1-distill-qwen-1.5b,c150008220a1497832471d8e8d4e2edb,b3a9db9b635cf2a7106549ac10368dfd11459f81cb46b908b33d521ae205025c,True,17,18,101,17,1.0,0.9499999999999996,0.0,0.789473684210526
deepseek-r1-distill-qwen-1.5b,c150008220a1497832471d8e8d4e2edb,c3e58a17aabda42e8ec04d4933e510b81ae553879e27e1376405b16bbd2b17a6,False,22,23,126,22,1.0,0.95,0.0,0.8421052631578944
deepseek-r1-distill-qwen-1.5b,c4ce6239240ed6d8489f1ee8bf9a4784,abf6ed0c3945b155a3b2ab0be91fc53f591244521a169ea378584645ca0054bf,True,19,20,85,17,0.8731884057971014,0.95,0.05000000000000002,0.6342105263157896
deepseek-r1-distill-qwen-1.5b,c4ce6239240ed6d8489f1ee8bf9a4784,5c639afba7050cec2c827a8c779689235937f6ca2bdedfdba2c7b49b0c356e5f,False,13,14,48,10,0.7006172839506173,0.7000000000000002,0.0,0.6500000000000001
deepseek-r1-distill-qwen-1.5b,c95386c8d35897f730a382e76e5ae272,795a516f90636270ca7cd4f83439e14b9c00bc33a558966a0dd971e0208db99e,True,17,18,67,13,0.6796116504854369,0.8000000000000003,0.09999999999999998,0.6000000000000002
deepseek-r1-distill-qwen-1.5b,c95386c8d35897f730a382e76e5ae272,ba209520247ac94a7d5f91ffccdab43b8362e7502a8946e5e3df670836de1783,False,24,25,80,13,0.5249406175771971,1.0000000000000002,0.09999999999999998,0.8750000000000003
deepseek-r1-distill-qwen-1.5b,cc91c75860966ea7d69d7a716a857add,a406a1317552d8f2d1bb33035077b8109e822df7caa9146d0297a71aa8d5cbff,True,30,31,107,30,1.0,1.0,0.0,0.6154970760233918
deepseek-r1-distill-qwen-1.5b,cc91c75860966ea7d69d7a716a857add,537eb01af2ebf3b96bdf37ddfc79e68bbd7decc5b90106086b162619c578ec28,False,22,23,104,20,0.9244604316546763,0.9473684210526314,0.0,0.6907894736842104
deepseek-r1-distill-qwen-1.5b,cee4809157546a43546571ac67323953,b601a454f5b33353323a9f646da53f012f505c1ebfc845306eff8bf777de3b17,True,17,18,81,9,0.4803370786516854,0.9473684210526314,0.1176470588235294,0.829721362229102
deepseek-r1-distill-qwen-1.5b,cee4809157546a43546571ac67323953,8cde12120fdc2262dde4765c614e6ba30852d4a4adacf57487df74f47971b3e1,False,15,16,82,15,1.0,0.8000000000000003,0.0,0.7500000000000002
deepseek-r1-distill-qwen-1.5b,d35ff55eca6c7f6db36a73934025f3c5,12fedf0ff9e4e18b250c0db7c5e9cec2257362ba9e046247e38e561f75f7961a,False,18,19,86,10,0.5039370078740157,0.9999999999999997,0.2,0.8460526315789471
deepseek-r1-distill-qwen-1.5b,d9520eadbc83f9f98a8fb0442b0a7acc,bd5fd08aee6c509a6e2cc521302566cf109e1023694c70848e5c3b5e3aa1e9ef,True,13,14,65,12,0.9285714285714286,0.8444444444444446,0.1857585139318885,0.6500000000000001
deepseek-r1-distill-qwen-1.5b,d9520eadbc83f9f98a8fb0442b0a7acc,3c38a5909dc39821a58de41adb8790c36fcc33204bfdd9ac87015bd77851f6ad,False,19,20,91,18,0.950207468879668,0.9500000000000001,0.0,0.8500000000000002
deepseek-r1-distill-qwen-1.5b,d9e1496466a6206a8617add56ddce386,46c20d0417c106acfaec3ba286c92a3d6ed81e4a01e0d6094fe06bc8e8642381,False,20,21,106,17,0.8556485355648535,1.0000000000000002,0.07142857142857141,0.875
deepseek-r1-distill-qwen-1.5b,da2bd7e45b94e13e1fb97126ca03fcc4,ba4b60c6582cc91ec87fd7a14a42c312bc698609147ab4f02b2e9b1c4c6f1070,True,12,13,80,12,1.0,0.9500000000000004,0.0,0.9000000000000004
deepseek-r1-distill-qwen-1.5b,da2bd7e45b94e13e1fb97126ca03fcc4,2b75be2dc786ca988873de0bdade100af04415b92c54853cedf5de4b360f9d12,False,21,22,102,20,0.9292364990689013,1.0000000000000002,0.15873015873015872,1.0
deepseek-r1-distill-qwen-1.5b,df37dd0f3c463be2b4787059b63a9028,da8d610e80e5358f47dd14bbedf270993bfd78448d9e23c57447bf73d7d649c2,True,15,16,46,11,0.6779661016949152,0.9999999999999999,0.19999999999999998,0.7251461988304092
deepseek-r1-distill-qwen-1.5b,df37dd0f3c463be2b4787059b63a9028,3871b0b98e698ba090287d6ff5e026d324e003ef4fa974db1e212e2f91f52efc,False,11,12,51,9,0.7649572649572649,1.0000000000000002,0.19999999999999998,0.7000000000000002
deepseek-r1-distill-qwen-1.5b,dfa32d028f082d978149d2633a2c8bf3,af6b7ed322a504801ff11359206481163eef70f72220670382f3ab0cc757a87e,True,16,17,12,6,0.30990415335463256,0.5,0.19999999999999998,0.34868421052631576
deepseek-r1-distill-qwen-1.5b,dfa32d028f082d978149d2633a2c8bf3,93f6f9c850f8252791591283e6f14057432814edd65ec72954dfe8095796073f,False,13,14,10,8,0.5857142857142857,0.7447368421052631,0.15000000000000002,0.6368421052631578
deepseek-r1-distill-qwen-1.5b,e71511f59eb934d904d9e69b91fb59ac,053f492ef95eba4fc89f47b95a883783c9aeeab946c9bd04eb4685b5d09ebc33,True,15,16,38,7,0.37017994858611825,0.5944272445820432,0.11764705882352944,0.5789473684210525
deepseek-r1-distill-qwen-1.5b,e71511f59eb934d904d9e69b91fb59ac,cdad052eff2882629a445692f7785f6c60566efdcd80eaf5a82e603094900f3c,False,23,24,66,22,0.9542372881355933,1.0,0.09230769230769231,0.6470588235294118
deepseek-r1-distill-qwen-1.5b,e84545b4073db0c4d84a58b5f4243d50,26be26e0cc8d73afc5e12edda3409078905173aef0fc9de0b2639497e7fad826,True,27,28,70,25,0.9312169312169312,1.0,0.1666666666666666,0.8944444444444446
deepseek-r1-distill-qwen-1.5b,e84545b4073db0c4d84a58b5f4243d50,a214769b28b9965f19d32afc651543eb87a80cd9a34f1f27e027f6be5b537ad6,False,17,18,110,15,0.88268156424581,0.9500000000000004,0.052631578947368446,0.8500000000000003
deepseek-r1-distill-qwen-1.5b,e9c3b2227f99155be055e871c23ef702,ef0bcc3fb77ab0a202c0119c48e8b764e44a0d7808c343844b4c54bb1f32e368,True,15,16,29,11,0.729381443298969,1.0,0.15000000000000002,0.40000000000000013
deepseek-r1-distill-qwen-1.5b,e9c3b2227f99155be055e871c23ef702,88566b1732718b6186eb985e1d13c4c51f43ee9194b764e80996b238e3da8b71,False,10,11,26,4,0.391025641025641,0.631578947368421,0.19999999999999998,0.5725511695906432
deepseek-r1-distill-qwen-1.5b,ead218181cb76fdbdefd5ea17e01be5b,48e36e94da7a73f340f79e91a93332120ad92261a08bbccf966dfe3b399248e2,True,20,21,86,17,0.7982261640798226,1.0,0.050000000000000024,0.75
deepseek-r1-distill-qwen-1.5b,ead218181cb76fdbdefd5ea17e01be5b,8d8ef2cef5b67c2fc2a6114a39f6d7bceb22c1703213245bab6f1a9c81485668,False,24,25,103,21,0.8924949290060852,1.0000000000000002,0.16666666666666663,0.8705882352941179
deepseek-r1-distill-qwen-1.5b,f03a4eea989b069fe918734d9e1c2644,467e18b12ba6a6a7d4956167664107b3861998402a50a90bb9629f4d55b1df42,True,14,15,52,10,0.7148148148148148,1.0000000000000002,0.0,1.0
deepseek-r1-distill-qwen-1.5b,f03a4eea989b069fe918734d9e1c2644,aee0bc0f20a4d32b514036bd8a1569d94eb73db08b2b7613ee3d0f9400e192cd,False,11,12,67,9,0.7627906976744186,0.9000000000000001,0.15000000000000002,0.7394736842105264
deepseek-r1-distill-qwen-1.5b,f31c3814e305d57f67bdcfac27ec4bc2,9fc8c5306fb9e7475699cf84460f81ec9615f3c47084d9ff99c14928f883de7b,True,18,19,93,9,0.4,1.0,0.050000000000000024,1.0
deepseek-r1-distill-qwen-1.5b,f31c3814e305d57f67bdcfac27ec4bc2,f8149ecfe9ddefc6a407ca5d46d1645670c583987c556f5612ffab248b754e16,False,23,24,106,19,0.8201581027667985,0.9000000000000004,0.15,0.8000000000000004
deepseek-r1-distill-qwen-1.5b,f448710697f1d3734fbc187ad15c748c,7d601798256d0d04c11f12822ed3556dea9aa5a39673b56d51b977b35546a3ae,False,16,17,17,8,0.46794871794871795,0.9000000000000001,0.0,0.9000000000000001
deepseek-r1-distill-qwen-1.5b,f5479a460521f2a3b96e7924882b06d9,31e4dc3b41e5380edb678b0e6753b50234d81d85b9298920d6562d6cc1107bc6,True,17,18,71,15,0.8813559322033898,0.8666666666666667,0.1791666666666667,0.625
deepseek-r1-distill-qwen-1.5b,f5479a460521f2a3b96e7924882b06d9,edcc369aab5fb1981239524c59a5c46461d98b69fc46362e274f4287c68a0c83,False,14,15,58,11,0.7985611510791367,0.7647058823529412,0.15789473684210528,0.6842105263157894
deepseek-r1-distill-qwen-1.5b,fb9fdfc495c899901c9c864e13bfeaff,b9774713aaeec51f6f786a926dcfbf5c648db806578e511f22945151bae4c4b8,True,25,26,78,18,0.6709558823529411,1.0,0.16666666666666663,0.8359133126934984
deepseek-r1-distill-qwen-1.5b,fb9fdfc495c899901c9c864e13bfeaff,35d77f580a13d3d70b77a41553c5952d6c2d66085792fc14587e1103ef3d8cec,False,17,18,73,14,0.7492625368731564,0.8500000000000002,0.0,0.6500000000000004
deepseek-r1-distill-llama-8b,0148cedaed162d8c1591e7dad5de6dec,27dbb45201348d70823adfdca95200f5c8c2ee3b24a64dc84de965840815880f,True,24,25,11,10,0.35787321063394684,0.55,0.19999999999999998,0.47500000000000003
deepseek-r1-distill-llama-8b,0148cedaed162d8c1591e7dad5de6dec,45095cd2b713a92049be4ba974a8f72a37673c2ce1701304fcd4734cec9072e7,False,15,16,7,14,0.9025974025974026,0.75,0.0,0.30000000000000004
deepseek-r1-distill-llama-8b,07dbd8eabfba4b1d9d665331dea90335,ee8306d9a343eb7662aac0384d02583b22f5ba5caf5d2fc299ba5c771f132df0,True,12,13,14,9,0.7712177121771218,0.9473684210526315,0.19999999999999996,0.3513157894736842
deepseek-r1-distill-llama-8b,07dbd8eabfba4b1d9d665331dea90335,4a15e830255f4d54bd75252426a10c92d23029fbf33a3c61c6800580a289894d,False,16,17,12,6,0.358974358974359,0.6000000000000001,0.19999999999999998,0.42500000000000004
deepseek-r1-distill-llama-8b,0a3c768a49d4110f6c1604ace9951ee5,2736b19c3a56ddf934c4801fef2c26bbc03c5e7d6bf5686d62c9f487f02522f8,True,20,21,13,17,0.8467532467532467,0.7999999999999999,0.19999999999999998,0.3500000000000001
deepseek-r1-distill-llama-8b,0a3c768a49d4110f6c1604ace9951ee5,47ffe9b1482b1a323cb47c233f5481796fbf7c6427efb82c8f5ed222fadfc490,False,25,26,16,23,0.9252747252747253,1.0,0.19210526315789472,0.2789473684210526
deepseek-r1-distill-llama-8b,0a50a7f439c2c0e933b8132ed7650075,e2e79daa3ec7908fe38d7fb3750c9a0554c59cf5751deda16de2c4c3eb76779a,True,36,37,15,16,0.4276923076923077,0.65,0.050000000000000024,0.6
deepseek-r1-distill-llama-8b,0a50a7f439c2c0e933b8132ed7650075,840b16aeaf26155d45c5a4c57be53b756e5a6c7f7f59a23c60d32da1150ca61a,False,26,27,14,23,0.8365758754863813,0.75,0.0,0.25
deepseek-r1-distill-llama-8b,11340d814fe69bcd7dec113898fd5947,2a6eb317d534ffdf8d09c3556997e621001a203998a7b73becf59860c137e759,True,19,20,31,18,0.9484304932735426,0.8000000000000002,0.2,0.5000000000000001
deepseek-r1-distill-llama-8b,11340d814fe69bcd7dec113898fd5947,15e22e7dc0215ed22d7baa06b06c9931916b319c90a2012acf76c2d73968460d,False,31,32,34,25,0.7871720116618076,0.9,0.15,0.5
deepseek-r1-distill-llama-8b,14a87d69ccc079d85a0f5d57dc4a7bdb,bb4c3d60a0b9f0b3aef61dbcfd0461e2112f9d4063890fbeb0bd5645520c6427,True,28,29,14,27,0.9574803149606299,0.75,0.14473684210526316,0.25
deepseek-r1-distill-llama-8b,14a87d69ccc079d85a0f5d57dc4a7bdb,7c421ce91de8f65fee6e42cf0049ec206b032f90447198a1a5a89f899512387d,False,36,37,32,26,0.6709677419354839,1.0,0.10526315789473684,0.85
deepseek-r1-distill-llama-8b,224470287933cd1645a9c37f922eb1c8,f4a5415d549a2fbf75d21cd84415ce7251794d52acbc3b2f7b9460d2d41428a0,True,21,22,12,13,0.6203522504892368,0.9500000000000001,0.14999999999999997,0.9
deepseek-r1-distill-llama-8b,224470287933cd1645a9c37f922eb1c8,bc6e3cffed5e9c0a9043d4cb0c8fa7badf6126010a18d93f19a578ea6b9012f7,False,82,83,22,79,0.9475235849056604,1.0,0.1631578947368421,0.9
deepseek-r1-distill-llama-8b,258c0f33efb3e637962b4ea8f6971d09,04a174c82a9607878d1ad922e4f2a9b6017aefcf5262c1d95bccf0d72fca7bd5,True,66,67,50,66,1.0,1.0,0.0,0.8999999999999999
deepseek-r1-distill-llama-8b,258c0f33efb3e637962b4ea8f6971d09,da128cb039c62f162ba4bf79f5b8f73765fc121106841db602b0837f5fa81e68,False,17,18,16,6,0.35572139303482586,0.9500000000000001,0.0,0.9500000000000001
deepseek-r1-distill-llama-8b,2600ed7d2340c964a027e94ed65d75f2,2b2c009a026c01b4ce7c51edd13d23b52731612175d5d8d2776e5312c783912b,True,88,89,40,77,0.8941102756892231,0.8,0.19999999999999996,0.5973684210526315
deepseek-r1-distill-llama-8b,2600ed7d2340c964a027e94ed65d75f2,db7a61ef054987c9eaf3f2f8b521ac885d30d8bd49dfc76fb1ae2b3111818eaa,False,57,58,43,48,0.8552425665101722,0.8500000000000003,0.15000000000000002,0.6500000000000001
deepseek-r1-distill-llama-8b,27f2b910c19b40bb9f36ce9a3a8909af,29bc6b265f85b5225cdbe974085d9ab266c223b5390345236410b5911a0d40c9,True,20,21,39,20,1.0,0.55,0.0,0.4500000000000002
deepseek-r1-distill-llama-8b,27f2b910c19b40bb9f36ce9a3a8909af,37482509ed310e7b2be59ad4305be91ed012ab490bcb3175e9a2918266d5d5ef,False,43,44,67,41,0.950354609929078,1.0000000000000002,0.15000000000000002,0.8500000000000003
deepseek-r1-distill-llama-8b,288897f502a272f8f0b8b999354a154d,ae5e6caf2d62c2d911a6e7fc3d57ea80c29b352d7676c9fce9d1b88bbfae19fb,True,39,40,66,37,0.9481236203090507,1.0000000000000002,0.050000000000000024,0.6
deepseek-r1-distill-llama-8b,288897f502a272f8f0b8b999354a154d,e215731979293af160f453af4651706f6171a024c11ffe77e2ddc1ad2a7166db,False,66,67,89,66,1.0,0.9000000000000001,0.0,0.5500000000000002
deepseek-r1-distill-llama-8b,28891dd6ff7aaeaf92456def52f81530,33d67a62d3832ccebaa4914112faddfd1b76e9699262d2e614d5aa95dfc0fdb8,True,21,22,9,10,0.3787313432835821,0.9500000000000001,0.19999999999999998,0.8500000000000001
deepseek-r1-distill-llama-8b,28891dd6ff7aaeaf92456def52f81530,92746bc89412e4aa021bddc1037277ca68fd947d3209f2291fd132f88f0aaebd,False,21,22,12,20,0.9388560157790927,0.5499999999999999,0.15,0.25
deepseek-r1-distill-llama-8b,28c328b44b6a8b287cd1e29bfc9c17eb,5a98da09422dbcf15a94aaa04d4ca8f8c40511a69b8cd44fca9bb0dcc07590ef,True,32,33,53,22,0.654891304347826,1.0,0.19999999999999996,0.6907894736842106
deepseek-r1-distill-llama-8b,28c328b44b6a8b287cd1e29bfc9c17eb,610180b4f3bf8a80655f8b1cb13191453ffa68d6bfa825de2f5d1d866e7c24b0,False,32,33,52,23,0.7119476268412439,1.0,0.14736842105263154,0.7250000000000001
deepseek-r1-distill-llama-8b,34d053d3a9b3a1f013655f7223718de7,c321eabb2c3a50bbde690b2a134b57a9555ba163da312300faa16821ed0bf9bd,True,27,28,12,17,0.5863309352517986,0.7,0.19999999999999998,0.25
deepseek-r1-distill-llama-8b,34d053d3a9b3a1f013655f7223718de7,d5c43ccbf9d107d11895286c65260d27c895eeaca935c898fcbe076441552485,False,17,18,10,11,0.6515513126491647,0.5,0.2,0.25
deepseek-r1-distill-llama-8b,34f92cdb48573ee3ec1837da4f60ff3f,0c1ace8d2027a8f842b6d71f390502e725d554f997aba7e46c6819b23160d54a,True,24,25,27,20,0.8068592057761733,1.0,0.15,0.4
deepseek-r1-distill-llama-8b,34f92cdb48573ee3ec1837da4f60ff3f,1888bd01d49493572312418ba85aaf4948306d10aeb02650bf146ca7a7df9e8c,False,23,24,29,21,0.9019607843137255,1.0,0.0,0.5500000000000002
deepseek-r1-distill-llama-8b,3544e050c3ae29b6422ea56dc506cd8d,7b02ff7a706095d730e77a93b9c64de8ec3422fd5edafa4869221e30b1e928bf,True,31,32,9,8,0.21100917431192662,0.35,0.2,0.15000000000000002
deepseek-r1-distill-llama-8b,3544e050c3ae29b6422ea56dc506cd8d,12be89bd93d0a6b74368b9dd037bf828f32268a09c5e2f085f6f1bce5c76a308,False,36,37,12,36,1.0,0.85,0.0,0.09999999999999999
deepseek-r1-distill-llama-8b,392e2a9bea699b47177b6179d80b2b23,90d62ab1f1cf2b81d9da23c6cc6a7c00c5943b9ff2ef534bf7ed68be76269505,True,27,28,19,27,1.0,0.85,0.0,0.5
deepseek-r1-distill-llama-8b,392e2a9bea699b47177b6179d80b2b23,a6f9aed6da14ee44ee1cc8f7f0bd2d27177f0a2be51ea8e4f128d2c361d5840c,False,21,22,23,20,0.9567779960707269,1.0,0.0,0.631578947368421
deepseek-r1-distill-llama-8b,3ffd64fa59b0f373586831b18ec69d1f,50649c6142c8fa814bae1eeb384a22d1956ec62fef763a62b5dddf28684cebe2,True,38,39,48,29,0.7812865497076024,0.9500000000000001,0.2,0.8
deepseek-r1-distill-llama-8b,3ffd64fa59b0f373586831b18ec69d1f,c85c65e43332569128bcce99f546977140851ae56dd3c4c1286203296bfa945a,False,28,29,38,23,0.7975,0.7,0.09999999999999998,0.4
deepseek-r1-distill-llama-8b,40548af835e36bf1d06c74be11ea5d70,1292880a10b64a4ea7a1d9b9176020b4100b9e201279ad50b0eb07989771de39,True,32,33,38,20,0.5807291666666666,1.0000000000000002,0.19736842105263155,0.7500000000000002
deepseek-r1-distill-llama-8b,40548af835e36bf1d06c74be11ea5d70,df2a9cbea4cd288b1fc88059c192d88ab4c2fcd77d996e358dc491c7a268a42d,False,28,29,40,27,0.9594155844155844,0.95,0.19999999999999996,0.5750000000000001
deepseek-r1-distill-llama-8b,42657169f520db24ecd36735fa5fcd7f,15c7974d27700be1906eb723d18706367ee8907cc0ebbc617dc225f9e21f5640,True,22,23,13,20,0.9100642398286938,1.0,0.0,0.45000000000000007
deepseek-r1-distill-llama-8b,42657169f520db24ecd36735fa5fcd7f,3e3e3566a388a5fa4fc69b499d0a5f01859916169650dcb579772e918e53d239,False,26,27,18,20,0.6964586846543002,0.9000000000000001,0.050000000000000024,0.42500000000000004
deepseek-r1-distill-llama-8b,44182d567f7978b8cf0aa37c5ce0d4aa,0d094537c86fdd6d5e696f79c15143443807d5deb974e757dfdb8f94bf3a8e63,True,80,81,28,77,0.9690189328743546,0.95,0.15000000000000002,0.85
deepseek-r1-distill-llama-8b,44182d567f7978b8cf0aa37c5ce0d4aa,cdd909fbf1c000620ad8b1a3daed68d5ab1716dafe053ebe4d435bf4419f004f,False,25,26,21,24,0.9436893203883495,0.7500000000000002,0.09999999999999999,0.5
deepseek-r1-distill-llama-8b,46f5a66a841fae109fc92ccdb9448abe,400a4196c8108d0a599303a11040261262dc98ad7242e7d869b99cb27d2a05ba,True,28,29,12,27,0.968978102189781,0.8500000000000001,0.050000000000000024,0.35
deepseek-r1-distill-llama-8b,46f5a66a841fae109fc92ccdb9448abe,40b1fc304247328dd639b26b9305ad30478abb00a5119a9aad6397785b0363f8,False,50,51,12,50,1.0,0.55,0.0,0.35
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,244b2dd519efc342fd518926e39b8f1868293a57804ce7a075895621b4aa3a58,True,13,14,16,11,0.8443396226415094,0.6000000000000001,0.10000000000000003,0.3
deepseek-r1-distill-llama-8b,47601c56544121804558b55dbddc694b,a43a163b84eff0abc620b0241612010eed1b85992e332e337c2c3bf3aced209f,False,15,16,7,13,0.8256880733944955,0.75,0.16842105263157897,0.24999999999999997
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,ef5ebd82fe7e6662c27a6553ab9939e8411f0d2bd04019bc2b4493e864f70c4a,True,23,24,27,14,0.48622589531680444,0.8,0.09999999999999998,0.5500000000000002
deepseek-r1-distill-llama-8b,48d8738209cbe3d0f3490417e6c37914,a3c412448459c9d45b6fb79eca3b610b5c050e378885c76fdcea5c58a7586bcd,False,20,21,31,14,0.6820388349514563,0.894736842105263,0.15,0.5460526315789473
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,9c809905529b9af68322a5e26886ee31418bb20a756a80462e6c1837a8aeb404,True,24,25,40,18,0.6956521739130435,0.49999999999999994,0.15,0.35
deepseek-r1-distill-llama-8b,4abc3a40659612c935b6036cf7018466,5a1f2aa986762005093761db54b93e9718da0de3059b3cf7f780ca9ebe8eb54e,False,24,25,37,21,0.8803921568627451,1.0,0.09999999999999999,0.30000000000000004
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,a88294d386290ed77394a75f93f722ba50c76f16ef40ce50be07123f3c45e067,True,26,27,18,14,0.4587706146926537,0.55,0.15789473684210525,0.47500000000000003
deepseek-r1-distill-llama-8b,4ac69654711e8b95f09faca42e95c605,686e4f0d1455fa28c65f8dc6e9f17976f1719d1931205a079e747cc1240e1958,False,39,40,19,39,1.0,0.8500000000000001,0.0,0.55
deepseek-r1-distill-llama-8b,4d6344707f7581b02e4f545c4d51d472,515d24b464a98f98f2e4179aa1493729d61733e2237c41652dd55aca452300ab,True,15,16,5,14,0.927027027027027,0.8500000000000001,0.19999999999999998,0.19999999999999998
deepseek-r1-distill-llama-8b,4d6344707f7581b02e4f545c4d51d472,58c47f52652bda9de4ab99d5dc0068855c7833a201150129d768903ebe5112c3,False,25,26,5,15,0.6107660455486542,0.25,0.09999999999999998,0.14999999999999997
deepseek-r1-distill-llama-8b,5355d6e5738c1e76aa8f1441131c9295,3a9e283c1d7c794806bff172f46a9fcb6dc9629675c13c7e69d462a1e10f35a6,True,24,25,16,23,0.9527027027027027,0.7999999999999999,0.19999999999999998,0.35
deepseek-r1-distill-llama-8b,5355d6e5738c1e76aa8f1441131c9295,c7cf9c2c52d51b3d37ea84d144a8b75553c2dc743ce9e167753cb371d4d2525b,False,18,19,15,18,1.0,0.8473684210526317,0.0,0.4
deepseek-r1-distill-llama-8b,5bebb5ccb1b21ef642e37fb57088d0af,1334c2219f6825866234107496b1ab36d550365152b3e911a120d8c985d16556,True,15,16,15,14,0.9113475177304965,0.85,0.050000000000000024,0.3500000000000001
deepseek-r1-distill-llama-8b,5bebb5ccb1b21ef642e37fb57088d0af,b8ac0c9a91a9c4bddcc138f7bd5c996c660eada8d913064ce820645129f0ddb5,False,17,18,19,7,0.3771626297577855,0.6000000000000001,0.15000000000000002,0.5
deepseek-r1-distill-llama-8b,5e08bb89aa461993e01a5790857ce599,d30829900a1615c6ae8232e3471d4390caadc2f28a4236fced955a120c16e5e9,True,33,34,16,26,0.7614285714285715,0.5,0.0,0.35
deepseek-r1-distill-llama-8b,5e08bb89aa461993e01a5790857ce599,21fec8baae280a7bf20973e43a2e1c3543e2b55268fe762ce0750e79904cea53,False,43,44,15,42,0.9710312862108922,0.55,0.1,0.3
deepseek-r1-distill-llama-8b,5e7abd32af948047598121dd03ac97b6,a845e6d2fb9ed4317b72d707f6270159e380e110219b798337c66c1acebe3356,True,40,41,12,25,0.5837696335078534,0.5,0.050000000000000024,0.3500000000000001
deepseek-r1-distill-llama-8b,5e7abd32af948047598121dd03ac97b6,284fdf0b9c697e84f2f8dfffa8c344369f30363d601915ea6c95018f61b05bb2,False,40,41,28,36,0.8585746102449888,0.7500000000000001,0.15,0.42500000000000004
deepseek-r1-distill-llama-8b,633420a679153f203fc61a88a953629e,da6775582e15a40297307a81ef8e8babac161db7deee539c3f5fb251700cc432,True,22,23,13,6,0.24260355029585798,0.6,0.15000000000000002,0.6
deepseek-r1-distill-llama-8b,633420a679153f203fc61a88a953629e,32e181cf35f8e99af5545e4aa761c8be3d052ec6054ecda3da417320f886853e,False,24,25,15,12,0.43570057581573896,0.7000000000000001,0.050000000000000024,0.675
deepseek-r1-distill-llama-8b,6a6759f19289095fe5bdee59a062046c,d092833a194d4ba7d8236c9b5b41069b365faa0b4742bf632c9f6de1da094f0b,True,20,21,21,18,0.8698347107438017,0.6000000000000001,0.1,0.27499999999999997
deepseek-r1-distill-llama-8b,6a6759f19289095fe5bdee59a062046c,906e7d16ee2f621bd40bb1479616e7ae56796b4082a77b6843a018e69ad5c2f2,False,22,23,28,15,0.6574074074074074,1.0,0.19999999999999998,0.7
